0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.353964982871902756e-02,-3.214284299963717229e-01,-5.603500124678362226e-03,-2.636540823645008302e-01,-5.753898751082394680e-01,-1.451997640045021853e-02,-5.049262046676542548e-01,-5.920876111804848074e-01,-2.182001429112290225e-02,-6.787523407588134106e-01,-4.817617524070887391e-01,-2.793983178646897159e-02,-3.282200423121346966e-01,-6.883335683878530897e-01,-3.221063310714100680e-02,-7.188213076861995621e-01,-6.951948846304192298e-01,-4.760359222503041110e-02,-6.932285922684630064e-01,-5.486256087533954995e-01,-5.175287643881176791e-02,-5.812840858224391782e-01,-4.933218132719445204e-01,-5.175860966058110080e-02,-4.035562797196736162e-01,-4.411351540652765912e-01,-3.593881050558422885e-02,-8.043681496016125143e-01,-4.762653498776573957e-01,-5.005438620658253512e-02,-7.832513595589786215e-01,-3.524560101671568302e-01,-5.055797094912861667e-02,-6.889721321859104686e-01,-2.899356708998493959e-01,-4.876132676811550937e-02,-4.759970335066992519e-01,-1.896031387034971261e-01,-3.880003462047909579e-02,-8.282290578337518916e-01,-2.144623588245383461e-01,-4.782865563841198764e-02,-8.121656566602390992e-01,-1.303425516951016438e-01,-4.188903788538311801e-02,-7.332949343617854998e-01,-8.297012980952700456e-02,-3.663748125048016391e-02,-5.395673063994950169e-01,4.086516659338143564e-02,-4.129647830934857211e-02,-7.975816411298624065e-01,5.318497109556972156e-03,-4.537965352149342380e-02,-7.837515362722320411e-01,6.140711797606052125e-02,-3.841248149485920749e-02,-7.252152576413087859e-01,1.033198850090958631e-01,-3.216379875750874362e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.436919267078941076e-02,-3.292934186951049225e-01,5.449454771337514103e-03,-2.383865030801948504e-01,-5.788798922965758820e-01,3.215897601080541790e-03,-4.238236417451431981e-01,-6.593639053173515618e-01,-7.555347928018818493e-04,-5.609077135959100735e-01,-5.859421215678022321e-01,-3.380852280201906979e-03,-3.572530169184203186e-01,-6.995509372312930241e-01,-5.947061808797116100e-03,-6.462961026587851210e-01,-7.630867235695198980e-01,-1.866830698588728410e-02,-6.208468772483787257e-01,-6.173502722134546206e-01,-2.577210589686274034e-02,-5.235225803658141164e-01,-5.436534148444600589e-01,-2.826690300742029649e-02,-4.421779340185539864e-01,-5.032525036611323888e-01,-1.458253897169470292e-02,-7.333914128138775412e-01,-5.324153232526555035e-01,-2.234577759543299180e-02,-6.900387269483633235e-01,-4.043052523601197157e-01,-2.154921367207407457e-02,-5.910798386889788425e-01,-3.542769651334235492e-01,-1.995035819152235490e-02,-5.064177563382784575e-01,-2.903130189819974616e-01,-2.293827756682276231e-02,-7.393586644934757590e-01,-3.214438889988582293e-01,-2.638824656048655015e-02,-6.992838891003800850e-01,-2.311878405039191064e-01,-1.872542313674330217e-02,-6.135044581087678583e-01,-1.859210756234470907e-01,-1.377529836634039384e-02,-5.498993516133430237e-01,-9.261774913278693344e-02,-3.075960836747526628e-02,-7.172242668027366541e-01,-1.316228272231312613e-01,-2.975945732930540544e-02,-6.740524553850195666e-01,-6.920378761417636526e-02,-1.894622109273313981e-02,-5.994850331474819161e-01,-2.966862600627243399e-02,-1.014105509409546357e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.635820234020264712e-03,-4.206036701755542229e-01,2.605919388989264007e-02,-1.569551585456484266e-01,-6.721322660542574656e-01,3.359938820759111877e-02,-3.270432117747358314e-01,-7.184695863811036975e-01,3.632004594365412231e-02,-4.647145921258041268e-01,-5.902210653741583046e-01,3.544158896366411682e-02,-3.565626571428424652e-01,-9.342714121342018396e-01,1.307217532703930374e-02,-4.986726902593527355e-01,-7.806989566399260561e-01,2.511331288079077240e-02,-4.471768555428794478e-01,-5.988615601387029530e-01,2.804621158102804657e-02,-3.691012349314640173e-01,-5.183987038042695561e-01,2.665929159084612365e-02,-5.174161681218583109e-01,-7.889232140506660107e-01,-3.777565976577079709e-04,-6.118775311900699343e-01,-5.981524748861374308e-01,2.172091266075426574e-02,-5.435094008381784469e-01,-4.315581213361038282e-01,2.730559406737143036e-02,-4.529026111936298449e-01,-3.651376854497983548e-01,2.407921699742132660e-02,-6.263717510183469672e-01,-5.510753566476099818e-01,-9.159080330931601566e-03,-7.053757560447855290e-01,-3.895914279288512638e-01,1.182822545925432678e-02,-6.144086314742086552e-01,-2.571781087002454336e-01,1.575282065132910247e-02,-5.161868535293596683e-01,-2.165482241923963602e-01,9.948243740296902615e-03,-7.050486931661326118e-01,-2.853693662662441510e-01,-1.579390244623368744e-02,-7.634380381029782781e-01,-1.581219701827537572e-01,-9.403105319449878152e-04,-6.668584444883014495e-01,-6.960296783484518079e-02,9.389831106460633237e-03,-5.738428663774958194e-01,-3.688940591870783908e-02,1.406292093852812286e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.629883441302606178e-02,-4.462069270960229428e-01,1.506459548110683500e-02,-2.226650393578611664e-01,-6.739281982146215766e-01,1.870426650131662427e-02,-3.931318579973598903e-01,-6.998434750062143550e-01,1.871437507654150068e-02,-5.337893358655508846e-01,-5.858363386492840830e-01,1.768127384568174421e-02,-3.486497952053686511e-01,-9.372530716424749553e-01,1.813693459118326246e-02,-4.660782036394477967e-01,-7.675434208788645130e-01,1.832770857001264631e-02,-4.085741472254698636e-01,-5.898321580128181862e-01,1.054308584863861142e-02,-3.241476378831044114e-01,-5.335874424020263795e-01,2.833530055085020649e-03,-5.249790717062746692e-01,-8.218942733725360661e-01,7.426196457544165241e-03,-5.878630902544117465e-01,-6.084853350079557632e-01,1.586217361474950849e-02,-5.273570478547566776e-01,-4.412423425683940637e-01,1.310815031612833081e-02,-4.268876903567344616e-01,-3.839401796179406356e-01,7.927622860023575413e-03,-6.547065388235251415e-01,-6.080845131384485791e-01,-1.701432648388845337e-03,-7.032383311161731765e-01,-3.993010645389953317e-01,3.959124656120138752e-03,-6.198526917463040853e-01,-2.505872557791890554e-01,2.853461056673722851e-03,-5.106430184919223958e-01,-2.168575698363190141e-01,-1.530200843973261726e-03,-7.498759907410154080e-01,-3.608574762061169672e-01,-1.004537080441991748e-02,-7.914172555529637165e-01,-1.490329567715726333e-01,-1.223300469135324420e-02,-6.969592826701502819e-01,-2.424042360653353920e-02,-1.049852256690542163e-02,-5.951371850563768051e-01,1.959633484409910309e-03,-7.868390316417617214e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.321503013185110792e-02,-3.839192905198707262e-01,-1.240323888367811378e-03,-2.371135749586247288e-01,-6.728578878048531164e-01,-6.877840272380808528e-03,-4.320563369309571300e-01,-7.286780384531097443e-01,-1.244117902521679753e-02,-5.565955237512019149e-01,-6.152853771064478172e-01,-1.766677969996521824e-02,-3.851855364198916165e-01,-9.228391531209110266e-01,-1.328675379906485432e-02,-6.276896866333229186e-01,-5.958617762738317447e-01,-2.964865812961647862e-02,-5.027976281748716136e-01,-4.448077084699264550e-01,-4.307641299371312016e-02,-3.855373976883394449e-01,-4.537365986195050493e-01,-5.167316483263562077e-02,-4.858575162090030264e-01,-7.708842143809546688e-01,-1.999286027555058354e-02,-6.610268368197887989e-01,-4.193072387239447640e-01,-3.222022788528988713e-02,-5.361433665042859564e-01,-2.953821041245159873e-01,-3.696663888101170414e-02,-4.214744818562365936e-01,-3.096290754987184313e-01,-4.003086524014065617e-02,-5.640568518263497921e-01,-5.400716841258946799e-01,-2.633781382743904942e-02,-7.063057997761104101e-01,-2.293819729730395274e-01,-3.569447832111904972e-02,-5.756725677566030264e-01,-1.438185573698143871e-01,-3.301494033937046879e-02,-4.547078165500018088e-01,-1.797571570923494899e-01,-3.200147883896420353e-02,-6.270385033238766725e-01,-2.900559399418229933e-01,-3.328008042578289860e-02,-7.115953380550524843e-01,-2.379648114802824718e-02,-4.327892349962780827e-02,-5.879422455131386727e-01,5.712403282178704633e-02,-4.118398787383625859e-02,-4.844005630170380439e-01,1.690575939407469239e-02,-3.725143732432911747e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.670642996083256504e-02,-3.747236514610771119e-01,2.937275063868582947e-02,-1.915759378288902637e-01,-6.401531414469753267e-01,3.427123543497145874e-02,-3.735641843866331913e-01,-6.852160247110370417e-01,3.073315587516844971e-02,-5.201753021524463394e-01,-5.909331127508342663e-01,2.571520288165629609e-02,-2.480222059067672402e-01,-9.665819691951142989e-01,2.260678340371669037e-02,-5.387907296050606920e-01,-8.424396415718140574e-01,1.844866652663768036e-02,-5.012491043624121012e-01,-6.492740850429047361e-01,1.050572828080476029e-02,-4.172056249716882270e-01,-5.701205011138396062e-01,3.503505463413603138e-03,-3.455391901245634112e-01,-9.265282442470489377e-01,1.765887575857050251e-03,-6.231224769078578252e-01,-6.777543388998837903e-01,4.679782173298008274e-03,-5.518989845386104154e-01,-5.138035627647974390e-01,3.247094197831756901e-03,-4.478430323826940174e-01,-4.906107866952084118e-01,-1.799079965167038608e-03,-4.383076888589321762e-01,-7.987683556647201533e-01,-1.672919015709339874e-02,-6.752468581133540537e-01,-5.561875915082415966e-01,-9.319748872258060146e-03,-5.856900476450496162e-01,-4.105735680529231102e-01,-6.856789489575021435e-03,-4.863243115342943401e-01,-4.164031174235337529e-01,-1.189407534275233047e-02,-5.327553422594364374e-01,-6.378477087532955503e-01,-3.413484352950035827e-02,-6.764101150699616261e-01,-4.067311012742450549e-01,-3.185553956154763000e-02,-5.892707756868000857e-01,-2.917640783691591855e-01,-2.892192001763760345e-02,-5.044982177148426006e-01,-2.902561790032940348e-01,-2.829997162643849151e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.201559932921848262e-02,-3.919926484751155016e-01,2.747604282390625485e-02,-1.778182454809169033e-01,-6.706552643363299371e-01,3.735133105706722745e-02,-3.427772408215302158e-01,-7.221090000606901205e-01,4.168362388205082425e-02,-4.747374477023540429e-01,-6.202366476736167478e-01,4.404420250844509610e-02,-2.668571887884269023e-01,-9.637360846164980677e-01,2.339071439396889218e-02,-5.571401605064615348e-01,-7.513285949135725117e-01,2.749827721905262479e-02,-5.154329345772524773e-01,-5.633482907702693776e-01,2.538962507438213834e-02,-4.373776726109942503e-01,-5.024343888142925874e-01,2.207698518228085049e-02,-3.808558896121460591e-01,-8.910605623383217599e-01,7.258731721009326066e-03,-6.389182579566792253e-01,-6.128202632412029782e-01,1.705040069114716061e-02,-5.715213260716878185e-01,-4.510926310198062339e-01,1.860877902996094235e-02,-4.734808338343631795e-01,-4.073342401311828009e-01,1.630973847400696286e-02,-4.824243019038476077e-01,-7.260274892902534027e-01,-5.901423433755326187e-03,-6.937648019035467239e-01,-4.742591419733214742e-01,5.334406940306735123e-03,-6.017068843855698512e-01,-3.298480967645581741e-01,8.735470788593602265e-03,-5.031200382925971049e-01,-3.135820103973456230e-01,5.350054556544137085e-03,-5.672464763092511797e-01,-5.257139851717134160e-01,-1.759710690188853732e-02,-7.005937328884683790e-01,-3.137382872884882379e-01,-1.507878923970906726e-02,-6.026649724756772963e-01,-2.021814436520399383e-01,-1.180384556013791553e-02,-5.108566057728478604e-01,-1.992119366149898707e-01,-9.730282856111216461e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.909096146401744257e-02,-3.958525521584208562e-01,2.690769437381845819e-02,-1.580861545054761119e-01,-6.751979111418563440e-01,3.606093939075094568e-02,-3.123265622319255086e-01,-7.514864245493525496e-01,3.928800191411596643e-02,-4.449296200564992754e-01,-6.737655834451519166e-01,4.097948115000349389e-02,-2.729463983433577101e-01,-9.620292426072032388e-01,2.600289959141832696e-02,-5.575271097092058259e-01,-7.825852013605834046e-01,3.014550063440424310e-02,-5.076560175796857033e-01,-5.926527598075271852e-01,2.757298838028532373e-02,-4.206179682302613743e-01,-5.329322028204622752e-01,2.399079952070337640e-02,-3.888246414107891513e-01,-8.803298117651657817e-01,1.018477122912031518e-02,-6.349761978529481210e-01,-6.411727973350287435e-01,2.063472460636717187e-02,-5.710495370216160937e-01,-4.777931479532744885e-01,2.252281535098177301e-02,-4.698826088694190162e-01,-4.296707545251227112e-01,2.044225375780683862e-02,-4.903419412868888494e-01,-7.135993851825964684e-01,-3.091667232496320139e-03,-6.965167412947295134e-01,-4.959343644196712586e-01,8.094969984682620634e-03,-6.110573870504798499e-01,-3.438625453176799573e-01,1.259113646725040780e-02,-5.130273728390533083e-01,-3.226706174775045288e-01,1.021958872357231485e-02,-5.760214786274727716e-01,-5.074201612893529667e-01,-1.504222225716489447e-02,-7.102798279730527797e-01,-3.129132958330640424e-01,-1.189142573943513526e-02,-6.128102568437995279e-01,-1.931460783063841946e-01,-7.261784899441181551e-03,-5.183231428563958021e-01,-1.854025092973033972e-01,-4.081342521516262423e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.935421187664732923e-02,-4.072822781413372728e-01,2.501238908342884315e-02,-1.663360188263043327e-01,-6.892539212061883358e-01,3.095595936946438087e-02,-3.323142339973594317e-01,-7.577164559626363705e-01,3.161527055971191658e-02,-4.750293333743065283e-01,-6.698681191647847255e-01,3.112667079739139808e-02,-2.491422631865956028e-01,-9.684668980890679402e-01,1.622053261570499672e-02,-5.518973149276578116e-01,-7.855225280952321532e-01,1.789056535534427894e-02,-4.984079686342521853e-01,-5.980240842921920041e-01,1.592167865209148658e-02,-4.081356398591066692e-01,-5.354388579342718169e-01,1.295650776199863685e-02,-3.644191892607550054e-01,-8.972269124587476385e-01,2.527105932017548184e-04,-6.341167612933402697e-01,-6.434326906058330797e-01,8.570854810102446208e-03,-5.689734943744275686e-01,-4.816953432586195682e-01,1.135895985834167732e-02,-4.687992050142989475e-01,-4.399377398857376997e-01,9.152772163076861034e-03,-4.720567517213037911e-01,-7.415618765021728676e-01,-1.285935167499019371e-02,-7.041430258102472362e-01,-5.073876902978303738e-01,-2.440611573831574788e-03,-6.166239961622446142e-01,-3.553350656020558551e-01,3.638465913979871402e-03,-5.165782605439662722e-01,-3.407080521754670688e-01,1.372983704357011447e-03,-5.700095915304136396e-01,-5.445918587966065427e-01,-2.478404317326976525e-02,-7.313317588505182654e-01,-3.375637247679446618e-01,-2.219206255205108391e-02,-6.380704916838443319e-01,-2.152079089487185792e-01,-1.709670175142719017e-02,-5.458688344847870688e-01,-2.131835069821262918e-01,-1.427000083305074440e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.087725255768963277e-02,-4.253184431823507916e-01,2.744870026776879968e-02,-1.387195365237749445e-01,-7.056063204712003101e-01,3.656713617215245904e-02,-3.019458623426652388e-01,-7.743086621429614569e-01,4.009362262854665460e-02,-4.432092209848380038e-01,-6.999806367176724109e-01,4.213060391316503228e-02,-2.253562628577930327e-01,-9.742764262727335867e-01,2.385145751009076776e-02,-5.104645594196052238e-01,-8.267666508640300060e-01,3.094274689624398889e-02,-4.724058748690931342e-01,-6.324379982098490283e-01,3.268584561715215386e-02,-3.878729136234792541e-01,-5.518130358756129228e-01,3.178138238558858575e-02,-3.559734321199585771e-01,-9.009284916103184049e-01,8.801927316881119623e-03,-6.106795046621736889e-01,-6.710999996190047945e-01,2.138397981593698205e-02,-5.574538756718656618e-01,-4.943769518581459521e-01,2.472826046118825616e-02,-4.583790902749843577e-01,-4.349207268827479100e-01,2.294105244050115289e-02,-4.729323479321669854e-01,-7.454137996357713680e-01,-3.124377930589616881e-03,-6.954541649049260643e-01,-5.250273893142982651e-01,9.706278789735733881e-03,-6.160758535586807749e-01,-3.567285753013372251e-01,1.453772512445539178e-02,-5.147491992874699829e-01,-3.257671730738390115e-01,1.155000412086337747e-02,-5.746440188676863459e-01,-5.490720522540488702e-01,-1.337404596438318549e-02,-7.416338294010955678e-01,-3.489367739678440605e-01,-1.000961242993980704e-02,-6.503141517605841582e-01,-2.110167851716767684e-01,-5.342479802720845328e-03,-5.512098519647123940e-01,-1.914125768548219086e-01,-2.444987891294658766e-03
